CFA,2,fl,1,2134,0.880037488284911,0.8804840177618956,0.8807530521896434,0.8806185144278476
NBC,2,fl,1,2134,0.8720712277413308,0.8724001079763919,0.8730263233700727,0.8727131033380138
CFA,2,fl,2,3240,0.9700617283950618,0.9696763294499211,0.9699962221730798,0.9698362494329877
NBC,2,fl,2,3240,0.9700617283950618,0.9698396870647754,0.9696373286156568,0.9697384972835192
CFA,2,fl,3,3432,0.9880536130536131,0.9879064413752029,0.9877753289052273,0.9878408807896967
NBC,2,fl,3,3432,0.9906759906759907,0.9906512555825913,0.9903671451196399,0.9905091799780703
CFA,2,fl,4,3487,0.9962718669343275,0.9962600622027076,0.9962006374150343,0.9962303489227041
NBC,2,fl,4,3487,0.9971322053340981,0.9970835941071634,0.9970402093779183,0.9970619012705956
CFA,2,fl,5,3508,0.9985746864310148,0.9985185185185186,0.9985742683013837,0.9985463926318104
NBC,2,fl,5,3508,0.999714937286203,0.999690976514215,0.9997219132369299,0.9997064446362319
CFA,2,fl,10,3522,1.0,1.0,1.0,1.0
NBC,2,fl,10,3522,1.0,1.0,1.0,1.0
CFA,2,fl,15,3508,1.0,1.0,1.0,1.0
NBC,2,fl,15,3508,1.0,1.0,1.0,1.0
CFA,2,fl,20,3488,1.0,1.0,1.0,1.0
NBC,2,fl,20,3488,1.0,1.0,1.0,1.0
CFA,2,fl,25,3468,1.0,1.0,1.0,1.0
NBC,2,fl,25,3468,1.0,1.0,1.0,1.0
