CFA,2,bl,1,2134,0.8406747891283973,0.8435306715370228,0.8409031263947967,0.8422148496145244
NBC,2,bl,1,2134,0.8266166822867854,0.8281045641570988,0.8276955781484587,0.82790002064259
CFA,2,bl,2,3240,0.9429012345679012,0.9427056854370034,0.9428458763888331,0.9427757757013124
NBC,2,bl,2,3240,0.9376543209876543,0.9375971144211978,0.9365774479648319,0.9370870038123206
CFA,2,bl,3,3432,0.9761072261072261,0.9760967555106378,0.9761202989178605,0.9761085270722845
NBC,2,bl,3,3432,0.9737762237762237,0.974298934363422,0.9728210370538851,0.9735594248340055
CFA,2,bl,4,3487,0.9853742472039002,0.9854941586162741,0.9852603912731861,0.9853772610802003
NBC,2,bl,4,3487,0.9848006882707199,0.9854959986432238,0.9838398112849945,0.9846672085474413
CFA,2,bl,5,3508,0.9908779931584949,0.9910732154802088,0.9907476890234281,0.9909104255169421
NBC,2,bl,5,3508,0.9888825541619156,0.9894374040172993,0.9880646436158265,0.988750547338897
CFA,2,bl,10,3522,0.9997160704145373,0.9996936274509804,0.9997184684684685,0.9997060478054102
NBC,2,bl,10,3522,1.0,1.0,1.0,1.0
CFA,2,bl,15,3508,1.0,1.0,1.0,1.0
NBC,2,bl,15,3508,1.0,1.0,1.0,1.0
CFA,2,bl,20,3488,1.0,1.0,1.0,1.0
NBC,2,bl,20,3488,1.0,1.0,1.0,1.0
CFA,2,bl,25,3468,1.0,1.0,1.0,1.0
NBC,2,bl,25,3468,1.0,1.0,1.0,1.0
