ti,ኣብ,2,259,78,1.0000110045061965,0.005715672860484618,1
ti,እን,2,233,78,1.0000098998067328,0.010857571611422518,1
ti,ድማ,2,206,78,1.0000087526188282,0.015403628017831133,1
ti,እዩ,2,173,78,1.000007350500278,0.019221432669815068,1
ti,ኣይ,2,165,78,1.0000070105927508,0.022862691441938473,1
ti,ኩም,2,164,78,1.0000069681043098,0.026481881979079313,1
ti,ቶም,2,163,78,1.0000069256158688,0.030079004281237588,1
ti,ናብ,2,136,78,1.0000057784279641,0.033080284238866574,1
ti,እቲ,2,132,78,1.0000056084742006,0.0359932912565653,1
ti,ኢየ,2,128,78,1.0000054385204369,0.03881802533433376,1
ti,ዙይ,2,125,78,1.0000053110551141,0.041576554707154524,1
ti,ካብ,2,124,78,1.0000052685666732,0.04431301584499272,1
ti,ሱስ,2,122,78,1.0000051835897914,0.047005340512865784,1
ti,የሱስ,3,121,80,1.0000051411013504,0.04967559694575628,1
ti,ኢየሱ,3,121,80,1.0000051411013504,0.05234585337864678,1
ti,የሱ,2,121,78,1.0000051411013504,0.055016109811537275,1
ti,ኢየሱስ,4,121,82,1.0000051411013504,0.05768636624442777,1
ti,ሎም,2,120,78,1.0000050986129096,0.0603345544423357,1
ti,ውን,2,119,78,1.0000050561244687,0.06296067440526107,1
ti,ምስ,2,113,78,1.0000048011938232,0.06545438495829103,1
ti,እንተ,3,105,80,1.000004461286296,0.06777154963146048,1
ti,ንተ,2,105,78,1.000004461286296,0.07008871430462991,1
ti,በሎ,2,99,78,1.0000042063556505,0.07227346956790395,1
ti,ሰብ,2,99,78,1.0000042063556505,0.074458224831178,1
ti,ግና,2,98,78,1.0000041638672095,0.07662091185946948,1
ti,መን,2,98,78,1.0000041638672095,0.07878359888776096,1
ti,ከም,2,92,78,1.000003908936564,0.08081387650615704,1
ti,እም,2,86,78,1.0000036540059185,0.08271174471465773,1
ti,ኹም,2,83,78,1.0000035265405958,0.08454340821821071,1
ti,ዘይ,2,82,78,1.000003484052155,0.08635300348678113,1
ti,ዮም,2,80,78,1.000003399075273,0.08811846228538642,1
ti,ንስ,2,80,78,1.000003399075273,0.08988392108399171,1
ti,እሞ,2,74,78,1.0000031441446275,0.09151697047270159,1
ti,ሰማ,2,73,78,1.0000031016561868,0.09312795162642892,1
ti,በል,2,72,78,1.0000030591677458,0.09471686454517368,1
ti,ኸዓ,2,68,78,1.000002889213982,0.09621750452398817,1
ti,ምበ,2,63,78,1.0000026767717776,0.09760780332788983,1
ti,እምበ,3,61,80,1.0000025917948958,0.09895396566182636,1
ti,ታይ,2,61,78,1.0000025917948958,0.1003001279957629,1
ti,እዮ,2,59,78,1.0000025068180138,0.1016021538597343,1
ti,ኣለ,2,59,78,1.0000025068180138,0.1029041797237057,1
ti,እዮም,3,59,80,1.0000025068180138,0.1042062055876771,1
ti,ይት,2,58,78,1.000002464329573,0.10548616321666593,1
ti,ትን,2,58,78,1.000002464329573,0.10676612084565476,1
ti,ከዓ,2,57,78,1.000002421841132,0.10802401023966103,1
ti,ምን,2,55,78,1.0000023368642503,0.10923776316370216,1
ti,ሓደ,2,55,78,1.0000023368642503,0.1104515160877433,1
ti,ያት,2,54,78,1.0000022943758093,0.11164320077680187,1
ti,ንን,2,54,78,1.0000022943758093,0.11283488546586044,1
ti,በሎም,3,53,80,1.0000022518873684,0.11400450191993644,1
ti,ደቀ,2,53,78,1.0000022518873684,0.11517411837401245,1
ti,ስለ,2,52,78,1.0000022093989276,0.11632166659310589,1
ti,ለኹ,2,51,78,1.0000021669104866,0.11744714657721675,1
ti,ሙር,2,50,78,1.0000021244220456,0.11855055832634506,1
ti,ወይ,2,50,78,1.0000021244220456,0.11965397007547336,1
ti,በር,2,50,78,1.0000021244220456,0.12075738182460166,1
ti,ብኡ,2,50,78,1.0000021244220456,0.12186079357372998,1
ti,ኦም,2,49,78,1.0000020819336048,0.12294213708787571,1
ti,መዛ,2,49,78,1.0000020819336048,0.12402348060202145,1
ti,መዛሙ,3,49,80,1.0000020819336048,0.1251048241161672,1
ti,ዛሙር,3,49,80,1.0000020819336048,0.12618616763031293,1
ti,መዛሙር,4,49,82,1.0000020819336048,0.12726751114445867,1
ti,እቶ,2,49,78,1.0000020819336048,0.1283488546586044,1
ti,ዛሙ,2,49,78,1.0000020819336048,0.12943019817275014,1
ti,ዝተ,2,49,78,1.0000020819336048,0.13051154168689588,1
ti,ኸም,2,49,78,1.0000020819336048,0.13159288520104162,1
ti,ንቲ,2,48,78,1.0000020394451639,0.13265216048020478,1
ti,ትኩ,2,48,78,1.0000020394451639,0.13371143575936797,1
ti,ትኩም,3,48,80,1.0000020394451639,0.13477071103853114,1
ti,ልዎ,2,48,78,1.0000020394451639,0.1358299863176943,1
ti,ሽዑ,2,47,78,1.0000019969567229,0.13686719336187492,1
ti,እና,2,47,78,1.0000019969567229,0.13790440040605553,1
ti,ርቱ,2,46,78,1.000001954468282,0.13891953921525357,1
ti,ብዙ,2,46,78,1.000001954468282,0.13993467802445161,1
ti,ዚኣ,2,45,78,1.0000019119798411,0.14092774859866708,1
ti,እቶም,3,45,80,1.0000019119798411,0.14192081917288255,1
ti,ሕዝ,2,45,78,1.0000019119798411,0.14291388974709804,1
ti,ንሱ,2,44,78,1.0000018694914001,0.14388489208633093,1
ti,ወለ,2,44,78,1.0000018694914001,0.14485589442556385,1
ti,መዛሙርቱ,5,43,84,1.0000018270029594,0.1458048285298142,1
ti,ሙርቱ,3,43,80,1.0000018270029594,0.14675376263406453,1
