CFA,9,in,1,2204,0.8643375680580763,0.8648597466216051,0.863789495735341,0.8643242898686471
NBC,9,in,1,2204,0.8539019963702359,0.8549326095587313,0.8546369903433119,0.8547847743917462
CFA,9,in,2,3428,0.9594515752625438,0.9591324247012372,0.9595781005276409,0.9593552108539104
NBC,9,in,2,3428,0.95536756126021,0.9554285257969591,0.9549255753096768,0.9551769843459085
CFA,9,in,3,3620,0.980110497237569,0.9799274727498574,0.9802900616832162,0.980108733681806
NBC,9,in,3,3620,0.9828729281767956,0.9830032805439972,0.9826000508571623,0.9828016243407138
CFA,9,in,4,3663,0.9904449904449905,0.990391606622443,0.9905167869886419,0.9904541928502549
NBC,9,in,4,3663,0.995085995085995,0.9951373534383847,0.9949731819461597,0.995055260920719
CFA,9,in,5,3674,0.9942841589548176,0.9943368893109807,0.9942363103344825,0.9942865972791666
NBC,9,in,5,3674,0.9964616222101252,0.996515827675424,0.9964252432160089,0.9964705333870645
CFA,9,in,10,3655,0.9991792065663475,0.9991847826086957,0.9991349480968859,0.9991598647313991
NBC,9,in,10,3655,0.9991792065663475,0.9991847826086957,0.9991349480968859,0.9991598647313991
CFA,9,in,15,3635,1.0,1.0,1.0,1.0
NBC,9,in,15,3635,1.0,1.0,1.0,1.0
CFA,9,in,20,3615,1.0,1.0,1.0,1.0
NBC,9,in,20,3615,1.0,1.0,1.0,1.0
CFA,9,in,25,3595,1.0,1.0,1.0,1.0
NBC,9,in,25,3595,1.0,1.0,1.0,1.0
