CFA,3,by,1,2058,0.8513119533527697,0.8521290691282696,0.8516097399058371,0.8518693253667634
NBC,3,by,1,2058,0.8372206025267249,0.8360772867093758,0.8375481343393893,0.8368120642051036
CFA,3,by,2,3214,0.9564405724953329,0.9561888990765193,0.9563196454376954,0.9562542677879481
NBC,3,by,2,3214,0.9564405724953329,0.9560102463847375,0.9564969425564873,0.9562535325432208
CFA,3,by,3,3475,0.9853237410071942,0.9851685715760077,0.985136902475805,0.9851527367713946
NBC,3,by,3,3475,0.9876258992805755,0.9874760862538638,0.9874731168035611,0.98747460152648
CFA,3,by,4,3542,0.9949181253529079,0.9950722651587125,0.9947113433064279,0.9948917714992159
NBC,3,by,4,3542,0.9935064935064936,0.993701984795144,0.993278064551512,0.993489979451844
CFA,3,by,5,3570,0.9974789915966387,0.9975926499787671,0.9973379451844375,0.9974652813217553
NBC,3,by,5,3570,0.9974789915966387,0.9976176672234263,0.9973403236224697,0.9974789761444788
CFA,3,by,10,3586,1.0,1.0,1.0,1.0
NBC,3,by,10,3586,0.9997211377579476,0.9997346072186837,0.9996871088861077,0.9997108574882096
CFA,3,by,15,3569,1.0,1.0,1.0,1.0
NBC,3,by,15,3569,1.0,1.0,1.0,1.0
CFA,3,by,20,3549,1.0,1.0,1.0,1.0
NBC,3,by,20,3549,1.0,1.0,1.0,1.0
CFA,3,by,25,3529,1.0,1.0,1.0,1.0
NBC,3,by,25,3529,1.0,1.0,1.0,1.0
