CFA,3,in,1,2058,0.8493683187560739,0.8502628288395625,0.8495535124113289,0.8499080226301056
NBC,3,in,1,2058,0.8352769679300291,0.8349663269932823,0.8358415047453172,0.8354036866579916
CFA,3,in,2,3214,0.947417548226509,0.9469581568172335,0.9480195175362566,0.9474885399472338
NBC,3,in,2,3214,0.9467952706907281,0.946297061984662,0.9465746497731975,0.9464358355249407
CFA,3,in,3,3475,0.9755395683453237,0.9752811251779601,0.9755862092976746,0.9754336433827047
NBC,3,in,3,3475,0.9769784172661871,0.9767023534037261,0.9767513507088694,0.9767268514418128
CFA,3,in,4,3542,0.98729531338227,0.9871203011812808,0.9872975445794251,0.9872089149247871
NBC,3,in,4,3542,0.9889892715979672,0.9890634908803513,0.9886750448947667,0.9888692297403819
CFA,3,in,5,3570,0.9943977591036415,0.9944237733323497,0.9944013789750897,0.9944125760276384
NBC,3,in,5,3570,0.9932773109243698,0.993455472235686,0.9930025426817278,0.9932289558227853
CFA,3,in,10,3586,0.9997211377579476,0.9997303128371089,0.9997282608695652,0.9997292868522841
NBC,3,in,10,3586,0.9991634132738427,0.9991983332239497,0.9991471520826519,0.9991727419978813
CFA,3,in,15,3569,1.0,1.0,1.0,1.0
NBC,3,in,15,3569,1.0,1.0,1.0,1.0
CFA,3,in,20,3549,1.0,1.0,1.0,1.0
NBC,3,in,20,3549,1.0,1.0,1.0,1.0
CFA,3,in,25,3529,1.0,1.0,1.0,1.0
NBC,3,in,25,3529,1.0,1.0,1.0,1.0
