CFA,8,by,1,2142,0.8426704014939309,0.8428096372251604,0.8423436554180646,0.8425765818945229,2
CFA,8,by,1,2142,0.7492997198879552,0.8307179734791437,0.7473297915593728,0.7868206574211527,3
CFA,8,by,1,2142,0.5144724556489262,0.8038020558221974,0.5113664616325369,0.6250718560907206,4
CFA,8,by,1,2142,0.33986928104575165,0.7840448646004201,0.3349413261005439,0.4693695576476784,5
NBC,8,by,1,2142,0.8258636788048552,0.8256765124546196,0.8263573349570621,0.8260167834183763,2
NBC,8,by,1,2142,0.7474323062558357,0.8209818666897485,0.7524153702983603,0.7852046014979428,3
NBC,8,by,1,2142,0.5056022408963585,0.7968173358433721,0.5176194824671289,0.6275663786262761,4
NBC,8,by,1,2142,0.3352007469654528,0.7796811757627752,0.3515442843854034,0.4845938685757506,5
CFA,8,by,2,3387,0.9353410097431355,0.9355796952298607,0.9344124891232528,0.9349957279049553,2
CFA,8,by,2,3387,0.9657514024210215,0.965410164436441,0.9654596500622104,0.9654349066152003,3
CFA,8,by,2,3387,0.9158547387068202,0.920314072494168,0.9162961271274885,0.9183007047886911,4
CFA,8,by,2,3387,0.7466784765279008,0.8423141456948119,0.7508703715043394,0.7939679662630864,5
NBC,8,by,2,3387,0.9515795689400649,0.9510823446053931,0.9511305645812191,0.9511064539821322,2
NBC,8,by,2,3387,0.9571892530262769,0.9568200703710499,0.9566311205661269,0.9567255861393646,3
NBC,8,by,2,3387,0.9126070268674343,0.9196079204616991,0.9110670161658354,0.9153175447749862,4
NBC,8,by,2,3387,0.7555358724534986,0.8336734404045135,0.7526518477976314,0.7910935544517499,5
CFA,8,by,3,3577,0.9717640480849874,0.9721288645740396,0.9715005162868675,0.9718145888623321,2
CFA,8,by,3,3577,0.9921722113502935,0.9920559150258272,0.9921709378167354,0.992113423087428,3
CFA,8,by,3,3577,0.9798714006150405,0.9797214871200479,0.9798070363565768,0.979764259870855,4
CFA,8,by,3,3577,0.9124965054514956,0.9218611221264812,0.9131711326987045,0.9174955512303332,5
NBC,8,by,3,3577,0.9835057310595471,0.9834436421003788,0.9833826019477679,0.9834131210768875,2
NBC,8,by,3,3577,0.9888174447861336,0.9886330182907204,0.9887695337824199,0.9887012713242066,3
NBC,8,by,3,3577,0.9787531450936539,0.9788879299553133,0.9784530971611615,0.9786704652581312,4
NBC,8,by,3,3577,0.9197651663405088,0.9267081687124391,0.9189846751503339,0.9228302620505584,5
CFA,8,by,4,3608,0.9875277161862528,0.9877921040701066,0.9874929022970296,0.9876424805231164,2
CFA,8,by,4,3608,0.9975055432372506,0.9974483543310957,0.99752111973379,0.997484735705404,3
CFA,8,by,4,3608,0.9941796008869179,0.9940916691904341,0.9941390404225838,0.9941153542421798,4
CFA,8,by,4,3608,0.9700665188470067,0.9701304617532933,0.9699219848835982,0.9700262121170461,5
NBC,8,by,4,3608,0.9941796008869179,0.9941828040772296,0.9941437819259767,0.9941632926186862,2
NBC,8,by,4,3608,0.996119733924612,0.9959990428424361,0.9961147707685262,0.9960569034439881,3
NBC,8,by,4,3608,0.9927937915742794,0.9927831257157735,0.9926384140373318,0.9927107646027431,4
NBC,8,by,4,3608,0.9708980044345898,0.9717093254974918,0.9703337384530404,0.9710210447976767,5
CFA,8,by,5,3611,0.9958460260315702,0.9959241661084887,0.9958738600983921,0.9958990124681614,2
CFA,8,by,5,3611,0.999169205206314,0.999169493901706,0.9991513612088055,0.9991604274729882,3
CFA,8,by,5,3611,0.9980614788147327,0.9980141743955953,0.9980750430225045,0.9980446077809877,4
CFA,8,by,5,3611,0.9911381888673497,0.9909568100879219,0.9910959131427768,0.9910263567341321,5
NBC,8,by,5,3611,0.9977845472168374,0.9977853256223195,0.9977666543290045,0.9977759898883134,2
NBC,8,by,5,3611,0.9986153420105234,0.9985536889378646,0.9986124262000746,0.9985830567052293,3
NBC,8,by,5,3611,0.9969537524231514,0.9969001675470206,0.9968692322441023,0.9968846996555656,4
NBC,8,by,5,3611,0.9872611464968153,0.987329680079352,0.9870459498888247,0.9871877945971823,5
CFA,8,by,10,3592,1.0,1.0,1.0,1.0,2
CFA,8,by,10,3592,1.0,1.0,1.0,1.0,3
CFA,8,by,10,3592,1.0,1.0,1.0,1.0,4
CFA,8,by,10,3592,1.0,1.0,1.0,1.0,5
NBC,8,by,10,3592,1.0,1.0,1.0,1.0,2
NBC,8,by,10,3592,1.0,1.0,1.0,1.0,3
NBC,8,by,10,3592,1.0,1.0,1.0,1.0,4
NBC,8,by,10,3592,1.0,1.0,1.0,1.0,5
CFA,8,by,15,3572,1.0,1.0,1.0,1.0,2
CFA,8,by,15,3572,1.0,1.0,1.0,1.0,3
CFA,8,by,15,3572,1.0,1.0,1.0,1.0,4
CFA,8,by,15,3572,1.0,1.0,1.0,1.0,5
NBC,8,by,15,3572,1.0,1.0,1.0,1.0,2
NBC,8,by,15,3572,1.0,1.0,1.0,1.0,3
NBC,8,by,15,3572,1.0,1.0,1.0,1.0,4
NBC,8,by,15,3572,1.0,1.0,1.0,1.0,5
CFA,8,by,20,3552,1.0,1.0,1.0,1.0,2
CFA,8,by,20,3552,1.0,1.0,1.0,1.0,3
CFA,8,by,20,3552,1.0,1.0,1.0,1.0,4
CFA,8,by,20,3552,1.0,1.0,1.0,1.0,5
NBC,8,by,20,3552,1.0,1.0,1.0,1.0,2
NBC,8,by,20,3552,1.0,1.0,1.0,1.0,3
NBC,8,by,20,3552,1.0,1.0,1.0,1.0,4
NBC,8,by,20,3552,1.0,1.0,1.0,1.0,5
CFA,8,by,25,3532,1.0,1.0,1.0,1.0,2
CFA,8,by,25,3532,1.0,1.0,1.0,1.0,3
CFA,8,by,25,3532,1.0,1.0,1.0,1.0,4
CFA,8,by,25,3532,1.0,1.0,1.0,1.0,5
NBC,8,by,25,3532,1.0,1.0,1.0,1.0,2
NBC,8,by,25,3532,1.0,1.0,1.0,1.0,3
NBC,8,by,25,3532,1.0,1.0,1.0,1.0,4
NBC,8,by,25,3532,1.0,1.0,1.0,1.0,5
