CFA,10,in,1,2133,0.9521800281293952,0.9521357912078356,0.9519592240292808,0.9520474994320003
NBC,10,in,1,2133,0.927332395686826,0.9269034173202542,0.9271599969783315,0.9270316893955525
CFA,10,in,5,3585,1.0,1.0,1.0,1.0
NBC,10,in,5,3585,0.9955369595536959,0.9956063309726946,0.9952077225627731,0.9954069868622831
CFA,10,in,10,3571,1.0,1.0,1.0,1.0
NBC,10,in,10,3571,1.0,1.0,1.0,1.0
CFA,10,in,15,3551,1.0,1.0,1.0,1.0
NBC,10,in,15,3551,1.0,1.0,1.0,1.0
CFA,10,in,20,3531,1.0,1.0,1.0,1.0
NBC,10,in,20,3531,1.0,1.0,1.0,1.0
CFA,10,in,25,3511,1.0,1.0,1.0,1.0
NBC,10,in,25,3511,1.0,1.0,1.0,1.0
