CFA,10,fl,1,2133,0.9699953117674637,0.9699415236219233,0.9700953711045184,0.9700184412630668
NBC,10,fl,1,2133,0.9338959212376934,0.9336436555742095,0.9337595538632678,0.9337016011221899
CFA,10,fl,5,3585,1.0,1.0,1.0,1.0
NBC,10,fl,5,3585,1.0,1.0,1.0,1.0
CFA,10,fl,10,3571,1.0,1.0,1.0,1.0
NBC,10,fl,10,3571,1.0,1.0,1.0,1.0
CFA,10,fl,15,3551,1.0,1.0,1.0,1.0
NBC,10,fl,15,3551,1.0,1.0,1.0,1.0
CFA,10,fl,20,3531,1.0,1.0,1.0,1.0
NBC,10,fl,20,3531,1.0,1.0,1.0,1.0
CFA,10,fl,25,3511,1.0,1.0,1.0,1.0
NBC,10,fl,25,3511,1.0,1.0,1.0,1.0
