CFA,10,by,1,2133,0.9521800281293952,0.9521357912078356,0.9519592240292808,0.9520474994320003
NBC,10,by,1,2133,0.9268635724331927,0.9264274083475426,0.926691954484427,0.9265596625330516
CFA,10,by,5,3585,1.0,1.0,1.0,1.0
NBC,10,by,5,3585,1.0,1.0,1.0,1.0
CFA,10,by,10,3571,1.0,1.0,1.0,1.0
NBC,10,by,10,3571,1.0,1.0,1.0,1.0
CFA,10,by,15,3551,1.0,1.0,1.0,1.0
NBC,10,by,15,3551,1.0,1.0,1.0,1.0
CFA,10,by,20,3531,1.0,1.0,1.0,1.0
NBC,10,by,20,3531,1.0,1.0,1.0,1.0
CFA,10,by,25,3511,1.0,1.0,1.0,1.0
NBC,10,by,25,3511,1.0,1.0,1.0,1.0
