CFA,6,fl,1,2215,0.8081264108352144,0.8084684332131193,0.8091975908604513,0.808832847704078,2
CFA,6,fl,1,2215,0.8681715575620768,0.8679233875781776,0.8688528506889457,0.868387870425163,3
CFA,6,fl,1,2215,0.8749435665914221,0.8747699824230898,0.875728787045597,0.8752491221502386,4
CFA,6,fl,1,2215,0.874040632054176,0.873873359466488,0.8748465785863448,0.8743596982124814,5
NBC,6,fl,1,2215,0.8338600451467268,0.8339655352644524,0.8349541031628959,0.8344595264295079,2
NBC,6,fl,1,2215,0.8600451467268623,0.8608542179948033,0.8614197110024506,0.8611368716613795,3
NBC,6,fl,1,2215,0.8645598194130926,0.8653252278748894,0.8657731342459306,0.8655491231145065,4
NBC,6,fl,1,2215,0.8654627539503386,0.8666597955601982,0.8668444619865129,0.8667521189372999,5
CFA,6,fl,2,3425,0.9287591240875912,0.928674762738293,0.9281923410323548,0.9284334892177528,2
CFA,6,fl,2,3425,0.9672992700729927,0.9674147712520123,0.9668902410944378,0.9671524350541708,3
CFA,6,fl,2,3425,0.9722627737226277,0.9722917723862179,0.9718360768405263,0.9720638712067944,4
CFA,6,fl,2,3425,0.9702189781021898,0.9701495128561308,0.9697142012094686,0.969931808190134,5
NBC,6,fl,2,3425,0.9562043795620438,0.9560403885907243,0.9558294601478632,0.9559349127338762,2
NBC,6,fl,2,3425,0.9661313868613138,0.9662434498341862,0.9657938642249124,0.9660186047202024,3
NBC,6,fl,2,3425,0.9672992700729927,0.9674037861542981,0.966886092998134,0.9671448702985429,4
NBC,6,fl,2,3425,0.9655474452554744,0.9657005153459266,0.9650496054949301,0.9653749507004731,5
CFA,6,fl,3,3597,0.9696969696969697,0.9693135380331369,0.969479983257098,0.9693967535004648,2
CFA,6,fl,3,3597,0.989713650264109,0.9896986640931135,0.9897156017193516,0.9897071328337658,3
CFA,6,fl,3,3597,0.99193772588268,0.991924334080636,0.9919571783447311,0.991940755940806,4
CFA,6,fl,3,3597,0.9908256880733946,0.9908926852593832,0.9906756844025306,0.9907841729491131,5
NBC,6,fl,3,3597,0.9819293855991104,0.9818291809081099,0.9817696759530267,0.9817994275289484,2
NBC,6,fl,3,3597,0.9888796219071448,0.9889255402681103,0.9889216262050157,0.98892358323269,3
NBC,6,fl,3,3597,0.9894356408117876,0.9894918077468015,0.9893572674792768,0.9894245330393999,4
NBC,6,fl,3,3597,0.9877675840978594,0.9879430933169479,0.9875222268737069,0.9877326152632159,5
CFA,6,fl,4,3627,0.9837331127653708,0.9836564644689101,0.9835950467120083,0.9836257546317254,2
CFA,6,fl,4,3627,0.9966914805624483,0.9967118088984992,0.9967100127461648,0.9967109108215229,3
CFA,6,fl,4,3627,0.9975186104218362,0.9975435543418472,0.9975080145542734,0.9975257841315079,4
CFA,6,fl,4,3627,0.9966914805624483,0.996722708742923,0.9966520197434712,0.9966873629898114,5
NBC,6,fl,4,3627,0.992831541218638,0.9929175816006028,0.9928053983343638,0.9928614867985909,2
NBC,6,fl,4,3627,0.995588640749931,0.99564625182677,0.9956441874964385,0.9956452196605342,3
NBC,6,fl,4,3627,0.996415770609319,0.996466230324044,0.9964126771532396,0.9964394530190943,4
NBC,6,fl,4,3627,0.9961400606561897,0.9962062636918152,0.9961343413069845,0.9961703012012209,5
CFA,6,fl,5,3633,0.9931186347371318,0.9930668327858473,0.9931143084991895,0.993090570075112,2
CFA,6,fl,5,3633,0.9994494907789705,0.9994435817805383,0.9994618712192188,0.999452726416207,3
CFA,6,fl,5,3633,0.9991742361684558,0.9991466705071109,0.9991825416102802,0.9991646057367425,4
CFA,6,fl,5,3633,0.9988989815579411,0.9988876988230659,0.9988845678319728,0.9988861333250658,5
NBC,6,fl,5,3633,0.9983484723369116,0.9984088879190165,0.9983856136576564,0.9983972506526962,2
NBC,6,fl,5,3633,0.9988989815579411,0.9989350936452583,0.9989237424384376,0.998929418009601,3
NBC,6,fl,5,3633,0.9988989815579411,0.9989575406586794,0.9988659236626037,0.9989117300599369,4
NBC,6,fl,5,3633,0.9988989815579411,0.9989575406586794,0.9988472794932348,0.9989024070332362,5
CFA,6,fl,10,3618,1.0,1.0,1.0,1.0,2
CFA,6,fl,10,3618,1.0,1.0,1.0,1.0,3
CFA,6,fl,10,3618,1.0,1.0,1.0,1.0,4
CFA,6,fl,10,3618,1.0,1.0,1.0,1.0,5
NBC,6,fl,10,3618,1.0,1.0,1.0,1.0,2
NBC,6,fl,10,3618,1.0,1.0,1.0,1.0,3
NBC,6,fl,10,3618,1.0,1.0,1.0,1.0,4
NBC,6,fl,10,3618,0.9997236042012161,0.9997403946002077,0.999700956937799,0.9997206753800625,5
CFA,6,fl,15,3598,1.0,1.0,1.0,1.0,2
CFA,6,fl,15,3598,1.0,1.0,1.0,1.0,3
CFA,6,fl,15,3598,1.0,1.0,1.0,1.0,4
CFA,6,fl,15,3598,1.0,1.0,1.0,1.0,5
NBC,6,fl,15,3598,1.0,1.0,1.0,1.0,2
NBC,6,fl,15,3598,1.0,1.0,1.0,1.0,3
NBC,6,fl,15,3598,1.0,1.0,1.0,1.0,4
NBC,6,fl,15,3598,1.0,1.0,1.0,1.0,5
CFA,6,fl,20,3578,1.0,1.0,1.0,1.0,2
CFA,6,fl,20,3578,1.0,1.0,1.0,1.0,3
CFA,6,fl,20,3578,1.0,1.0,1.0,1.0,4
CFA,6,fl,20,3578,1.0,1.0,1.0,1.0,5
NBC,6,fl,20,3578,1.0,1.0,1.0,1.0,2
NBC,6,fl,20,3578,1.0,1.0,1.0,1.0,3
NBC,6,fl,20,3578,1.0,1.0,1.0,1.0,4
NBC,6,fl,20,3578,1.0,1.0,1.0,1.0,5
CFA,6,fl,25,3558,1.0,1.0,1.0,1.0,2
CFA,6,fl,25,3558,1.0,1.0,1.0,1.0,3
CFA,6,fl,25,3558,1.0,1.0,1.0,1.0,4
CFA,6,fl,25,3558,1.0,1.0,1.0,1.0,5
NBC,6,fl,25,3558,1.0,1.0,1.0,1.0,2
NBC,6,fl,25,3558,1.0,1.0,1.0,1.0,3
NBC,6,fl,25,3558,1.0,1.0,1.0,1.0,4
NBC,6,fl,25,3558,1.0,1.0,1.0,1.0,5
