CFA,2,by,1,2134,0.9470477975632615,0.9470531769989342,0.9473714226524579,0.9472122730945461
NBC,2,by,1,2134,0.9128397375820057,0.912800378891465,0.9136755996738444,0.913237779586106
CFA,2,by,5,3508,1.0,1.0,1.0,1.0
NBC,2,by,5,3508,1.0,1.0,1.0,1.0
CFA,2,by,10,3522,1.0,1.0,1.0,1.0
NBC,2,by,10,3522,1.0,1.0,1.0,1.0
CFA,2,by,15,3508,1.0,1.0,1.0,1.0
NBC,2,by,15,3508,1.0,1.0,1.0,1.0
CFA,2,by,20,3488,1.0,1.0,1.0,1.0
NBC,2,by,20,3488,1.0,1.0,1.0,1.0
CFA,2,by,25,3468,1.0,1.0,1.0,1.0
NBC,2,by,25,3468,1.0,1.0,1.0,1.0
