CFA,2,bl,1,2134,0.9465791940018744,0.9465987832960727,0.9468812265740265,0.9467399838695499
NBC,2,bl,1,2134,0.9133083411433927,0.9133828153002604,0.914257666435567,0.913820031481955
CFA,2,bl,5,3508,1.0,1.0,1.0,1.0
NBC,2,bl,5,3508,0.9928734321550741,0.9931992233979523,0.992301629290519,0.9927502234545766
CFA,2,bl,10,3522,1.0,1.0,1.0,1.0
NBC,2,bl,10,3522,1.0,1.0,1.0,1.0
CFA,2,bl,15,3508,1.0,1.0,1.0,1.0
NBC,2,bl,15,3508,1.0,1.0,1.0,1.0
CFA,2,bl,20,3488,1.0,1.0,1.0,1.0
NBC,2,bl,20,3488,1.0,1.0,1.0,1.0
CFA,2,bl,25,3468,1.0,1.0,1.0,1.0
NBC,2,bl,25,3468,1.0,1.0,1.0,1.0
