CFA,1,il,1,2014,0.9314796425024826,0.9309329762892266,0.9334751764187853,0.9322023431547896
NBC,1,il,1,2014,0.8728897715988083,0.871558465051091,0.8751413694029447,0.8733462425247762
CFA,1,il,5,3588,0.9994425863991081,0.9994117647058823,0.9994517543859649,0.9994317591459025
NBC,1,il,5,3588,0.9910813823857302,0.9909388055603411,0.9908790966698117,0.9909089502156114
CFA,1,il,10,3594,1.0,1.0,1.0,1.0
NBC,1,il,10,3594,1.0,1.0,1.0,1.0
CFA,1,il,15,3574,1.0,1.0,1.0,1.0
NBC,1,il,15,3574,1.0,1.0,1.0,1.0
CFA,1,il,20,3554,1.0,1.0,1.0,1.0
NBC,1,il,20,3554,1.0,1.0,1.0,1.0
CFA,1,il,25,3534,1.0,1.0,1.0,1.0
NBC,1,il,25,3534,1.0,1.0,1.0,1.0
