1,CFA,bl,2014,0.7656405163853028,0.767517225338572,0.7695752036508456,0.7685448368043846,1
1,NBC,bl,2014,0.7517378351539226,0.7529724273428552,0.7565017517094463,0.7547329635428589,1
1,CFA,bl,3268,0.8632190942472461,0.8666662868360655,0.8655547919159329,0.8661101827757441,2
1,NBC,bl,3268,0.8561811505507956,0.8642799118552449,0.8579574937906924,0.8611070978694204,2
1,CFA,bl,3498,0.9030874785591767,0.9070822260015815,0.9045990971319529,0.905838959852204,3
1,NBC,bl,3498,0.8942252715837622,0.9066177002317267,0.8946346928366938,0.9005863374709324,3
1,CFA,bl,3559,0.9148637257656645,0.9194334340741753,0.915741028117322,0.9175835165002072,4
1,NBC,bl,3559,0.9100871031188537,0.9228247512885815,0.909873750052009,0.9163034907068023,4
1,CFA,bl,3588,0.9280936454849499,0.9330721587626345,0.9285751796967672,0.9308182377980057,5
1,NBC,bl,3588,0.9177814938684504,0.9310365538525842,0.9172196687227157,0.9240764663067321,5
1,CFA,bl,3594,0.9485253199777407,0.9532078345005723,0.9488537660454974,0.9510258167561746,10
1,NBC,bl,3594,0.9323873121869783,0.9456894028103044,0.9322494087397856,0.9389213122377303,10
1,CFA,bl,3574,0.9541130386121992,0.9585658083535444,0.9546102929793319,0.9565839616278325,15
1,NBC,bl,3574,0.9325685506435366,0.9459641255605381,0.93258801567485,0.9392284487519639,15
1,CFA,bl,3554,0.9617332583005065,0.9654991673432753,0.9623210310403787,0.9639074795101865,20
1,NBC,bl,3554,0.9341586944288126,0.9469628286491387,0.9343053858799752,0.9405915267180359,20
1,CFA,bl,3534,0.9691567628749292,0.9719938335046249,0.969798378332344,0.9708948647909879,25
1,NBC,bl,3534,0.9326542161856254,0.9460072595281307,0.932802734387413,0.9393585953831698,25
1,CFA,by,2014,0.7656405163853028,0.767517225338572,0.7695752036508456,0.7685448368043846,1
1,NBC,by,2014,0.7552135054617676,0.7547595827832418,0.7598668989080719,0.7573046299180406,1
1,CFA,by,3268,0.8693390452876377,0.8722282829785717,0.8712467541819561,0.8717372422933203,2
1,NBC,by,3268,0.8748470012239902,0.8789266652481202,0.8763031894275752,0.8776129667326988,2
1,CFA,by,3498,0.9148084619782733,0.9187635586815958,0.9155125472939697,0.9171351719942922,3
1,NBC,by,3498,0.9128073184676958,0.9203956001393426,0.9133144825131931,0.9168413689831559,3
1,CFA,by,3559,0.9328463051418938,0.9379010980842358,0.9330319036069586,0.9354601646874248,4
1,NBC,by,3559,0.9275077268895757,0.9368049583410004,0.9275982467569741,0.9321788704656162,4
1,CFA,by,3588,0.9406354515050167,0.946517407115817,0.9405776730716786,0.943538192276331,5
1,NBC,by,3588,0.9392419175027871,0.9472012350664807,0.9391093921723266,0.9431379575380462,5
1,CFA,by,3594,0.9552031163049527,0.9606784206322037,0.9548597100069063,0.9577602277525028,10
1,NBC,by,3594,0.9440734557595993,0.9530309326983557,0.9440266899921224,0.9485074423615711,10
1,CFA,by,3574,0.9580302182428652,0.9631359755136017,0.9577318330159876,0.9604263022955168,15
1,NBC,by,3574,0.9415221040850588,0.9517543859649122,0.9413774653523921,0.9465374858853411,15
1,CFA,by,3554,0.9606077658975802,0.9650775695956122,0.9602249039413008,0.9626451212712095,20
1,NBC,by,3554,0.9400675295441756,0.9507855822550831,0.9401101760101352,0.9454177441296624,20
1,CFA,by,3534,0.9623655913978495,0.9666499498495487,0.9616836845590749,0.9641604220996225,25
1,NBC,by,3534,0.9371816638370118,0.9488950276243093,0.9370939634254075,0.9429575745468233,25
1,CFA,fl,2014,0.810824230387289,0.8095180552883098,0.815107279866816,0.8123030532281146,1
1,NBC,fl,2014,0.8128103277060575,0.8114558454048467,0.8150661156291239,0.81325697379239,1
1,CFA,fl,3268,0.8837209302325582,0.8880880452937555,0.8851398465952688,0.8866114950819902,2
1,NBC,fl,3268,0.8990208078335373,0.9030285696807439,0.9004846806730865,0.9017548310755183,2
1,CFA,fl,3498,0.9148084619782733,0.9214337344646815,0.9155533041526143,0.9184841073041187,3
1,NBC,fl,3498,0.9256718124642653,0.9329525168544581,0.9260925120162741,0.9295098574890176,3
1,CFA,fl,3559,0.9303175049171115,0.9360151438238786,0.9302933689742428,0.9331454854195561,4
1,NBC,fl,3559,0.9452093284630514,0.9506366834381612,0.9453786197187897,0.9480003607000657,4
1,CFA,fl,3588,0.9372909698996655,0.9443103969066108,0.9371165635595874,0.9406997270448776,5
1,NBC,fl,3588,0.9487179487179487,0.9542227846827989,0.9488056705968821,0.9515065175278508,5
1,CFA,fl,3594,0.9493600445186422,0.955955670747555,0.9489591615966375,0.9524445675293466,10
1,NBC,fl,3594,0.9482470784641068,0.9560542034614956,0.9479699017756374,0.9519948900381223,10
1,CFA,fl,3574,0.9507554560716285,0.9572696243971455,0.9501796191273564,0.9537114449569188,15
1,NBC,fl,3574,0.9471180749860101,0.9555503292568204,0.9466658008130738,0.951087316907429,15
1,CFA,fl,3554,0.9485087225661227,0.9559241025021787,0.9477920850043005,0.9518407251693562,20
1,NBC,fl,3554,0.9440067529544176,0.9534176029962547,0.9437035277438426,0.9485356952506659,20
1,CFA,fl,3534,0.9516129032258065,0.9586956521739131,0.950719823164756,0.9546910797315508,25
1,NBC,fl,3534,0.9405772495755518,0.9511173184357542,0.9403314516836337,0.9456936321988626,25
1,CFA,il,2014,0.7934458788480635,0.792664330177762,0.7980224539075452,0.7953343677991034,1
1,NBC,il,2014,0.7984111221449851,0.798628161375144,0.8020881320066295,0.8003544073034575,1
1,CFA,il,3268,0.8733170134638923,0.8744185644862932,0.8749613758612527,0.8746898859598803,2
1,NBC,il,3268,0.8876988984088128,0.8900461151504728,0.8883788028410106,0.8892116774248389,2
1,CFA,il,3498,0.9099485420240138,0.9110062265139989,0.910665813219396,0.9108359880604205,3
1,NBC,il,3498,0.9345340194396798,0.9365105885443483,0.9343715065479687,0.93543982468134,3
1,CFA,il,3559,0.9317223939308794,0.9327186393709722,0.9322990899661596,0.9325088174782094,4
1,NBC,il,3559,0.9477381286878337,0.9506288830067323,0.9475978934414151,0.949110968361005,4
1,CFA,il,3588,0.9448160535117057,0.9457700795393631,0.9450540913639653,0.9454119498919769,5
1,NBC,il,3588,0.9573578595317725,0.9598640085252841,0.9570775477362754,0.9584687529350445,5
1,CFA,il,3594,0.9741235392320534,0.9744226736797209,0.9741561582972412,0.9742893977622621,10
1,NBC,il,3594,0.9721758486366165,0.9736670126795021,0.972112960185016,0.9728893658381556,10
1,CFA,il,3574,0.983212087297146,0.9832756725554405,0.9833034553262798,0.9832895637446102,15
1,NBC,il,3574,0.9804141018466704,0.9810464273756461,0.9805179424556251,0.9807821137233986,15
1,CFA,il,3554,0.9879009566685425,0.9882127192982456,0.9880152481788155,0.9881139738725526,20
1,NBC,il,3554,0.9845244794597636,0.9851190476190477,0.9847951827217472,0.9849570885477987,20
1,CFA,il,3534,0.9917940011318619,0.9918468428958304,0.9918859499697965,0.9918663960473374,25
1,NBC,il,3534,0.9869835880022637,0.9873626373626374,0.9870811888839881,0.9872218930636775,25
1,CFA,in,2014,0.7651439920556107,0.766977221222015,0.769055453131095,0.768014931266401,1
1,NBC,in,2014,0.7517378351539226,0.7525431815865214,0.7562946266021292,0.7544142404586354,1
1,CFA,in,3268,0.8635250917992656,0.8670082492826864,0.865870847541723,0.8664391751366766,2
1,NBC,in,3268,0.8561811505507956,0.8640246492675734,0.8579574937906924,0.8609803831559321,2
1,CFA,in,3498,0.9028016009148084,0.906804271701781,0.904321319354175,0.9055610935332652,3
1,NBC,in,3498,0.8947970268724986,0.9070591168675095,0.8952349329327322,0.901108237853762,3
1,CFA,in,3559,0.9148637257656645,0.9193326639453674,0.9157839946294829,0.9175548981557162,4
1,NBC,in,3559,0.9109300365271144,0.9234418167487413,0.9107408923883457,0.9170473803562675,4
1,CFA,in,3588,0.9278149386845039,0.9327793757326115,0.9283010568897496,0.9305348282206641,5
1,NBC,in,3588,0.9172240802675585,0.9310015414458139,0.9165886690537317,0.9237388885385643,5
1,CFA,in,3594,0.9485253199777407,0.9532078345005723,0.9488537660454974,0.9510258167561746,10
1,NBC,in,3594,0.9321090706733445,0.9455145748505746,0.93195320020898,0.9386849090906763,10
1,CFA,in,3574,0.9541130386121992,0.9585658083535444,0.9546102929793319,0.9565839616278325,15
1,NBC,in,3574,0.9320089535534415,0.9456132497761862,0.931992068118235,0.9387532511755158,15
1,CFA,in,3554,0.9617332583005065,0.9654991673432753,0.9623210310403787,0.9639074795101865,20
1,NBC,in,3554,0.9335959482273495,0.9466063348416289,0.9337058654962822,0.9401118463186374,20
1,CFA,in,3534,0.9691567628749292,0.9719938335046249,0.969798378332344,0.9708948647909879,25
1,NBC,in,3534,0.9323712507074137,0.9458295557570263,0.9325011662330103,0.9391180727392217,25
2,CFA,bl,2134,0.8406747891283973,0.8435306715370228,0.8409031263947967,0.8422148496145244,1
2,NBC,bl,2134,0.8266166822867854,0.8281045641570988,0.8276955781484587,0.82790002064259,1
2,CFA,bl,3240,0.9429012345679012,0.9427056854370034,0.9428458763888331,0.9427757757013124,2
2,NBC,bl,3240,0.9376543209876543,0.9375971144211978,0.9365774479648319,0.9370870038123206,2
2,CFA,bl,3432,0.9761072261072261,0.9760967555106378,0.9761202989178605,0.9761085270722845,3
2,NBC,bl,3432,0.9737762237762237,0.974298934363422,0.9728210370538851,0.9735594248340055,3
2,CFA,bl,3487,0.9853742472039002,0.9854941586162741,0.9852603912731861,0.9853772610802003,4
2,NBC,bl,3487,0.9848006882707199,0.9854959986432238,0.9838398112849945,0.9846672085474413,4
2,CFA,bl,3508,0.9908779931584949,0.9910732154802088,0.9907476890234281,0.9909104255169421,5
