CFA,8,in,1,2142,0.9486461251167133,0.948332031038839,0.948577119367592,0.9484545593700142
NBC,8,in,1,2142,0.919234360410831,0.9189889861785594,0.9195952546872828,0.9192920204751664
CFA,8,in,5,3611,1.0,1.0,1.0,1.0
NBC,8,in,5,3611,0.998338410412628,0.9983443708609272,0.9982415005861665,0.9982929330734496
CFA,8,in,10,3592,1.0,1.0,1.0,1.0
NBC,8,in,10,3592,1.0,1.0,1.0,1.0
CFA,8,in,15,3572,1.0,1.0,1.0,1.0
NBC,8,in,15,3572,1.0,1.0,1.0,1.0
CFA,8,in,20,3552,1.0,1.0,1.0,1.0
NBC,8,in,20,3552,1.0,1.0,1.0,1.0
CFA,8,in,25,3532,1.0,1.0,1.0,1.0
NBC,8,in,25,3532,1.0,1.0,1.0,1.0
