ti,ድማ,2,213,78,0.024482758620689656
ti,ኣብ,2,175,78,0.04459770114942529
ti,እዩ,2,149,78,0.061724137931034484
ti,ኢየሱስ,4,116,82,0.07505747126436782
ti,እቲ,2,104,78,0.08701149425287356
ti,ናብ,2,100,78,0.09850574712643678
ti,ግና,2,94,78,0.10931034482758621
ti,ካብ,2,89,78,0.11954022988505747
ti,ምስ,2,80,78,0.12873563218390804
ti,እሞ,2,80,78,0.13793103448275862
ti,ኸዓ,2,65,78,0.1454022988505747
ti,እዮም,3,64,80,0.15275862068965518
ti,ከዓ,2,56,78,0.15919540229885057
ti,ከም,2,52,78,0.16517241379310346
ti,ሰብ,2,52,78,0.17114942528735633
ti,በሎም,3,51,80,0.17701149425287357
ti,እንተ,3,50,80,0.18275862068965518
ti,ሽዑ,2,47,78,0.1881609195402299
ti,እቶም,3,45,80,0.19333333333333333
ti,በሎ,2,44,78,0.19839080459770114
ti,መዛሙርቱ,5,41,84,0.20310344827586208
ti,ነቲ,2,41,78,0.20781609195402298
ti,ሕዝቢ,3,40,80,0.21241379310344827
ti,ንሱ,2,39,78,0.21689655172413794
ti,ሓደ,2,39,78,0.22137931034482758
ti,ወለደ,3,39,80,0.22586206896551725
ti,ደቀ,2,39,78,0.2303448275862069
ti,ኢሉ,2,37,78,0.2345977011494253
ti,ሰማያት,4,37,82,0.23885057471264368
ti,ኣለኹ,3,37,80,0.24310344827586206
ti,ዂሉ,2,33,78,0.24689655172413794
ti,እዙይ,3,33,80,0.2506896551724138
ti,ደኣ,2,32,78,0.254367816091954
ti,እምበር,4,32,82,0.25804597701149423
ti,እብለኩም,5,31,84,0.2616091954022989
ti,እንሆ,3,31,80,0.26517241379310347
ti,ወዲ,2,30,78,0.26862068965517244
ti,እግዚኣብሔር,7,30,88,0.27206896551724136
ti,ኣነ,2,29,78,0.2754022988505747
ti,ኲሉ,2,28,78,0.2786206896551724
ti,ነቶም,3,28,80,0.28183908045977013
ti,ምእንቲ,4,28,82,0.2850574712643678
ti,ወይ,2,28,78,0.2882758620689655
ti,መንግሥተ,5,27,84,0.2913793103448276
ti,ምድሪ,3,27,80,0.2944827586206897
ti,ስለ,2,27,78,0.29758620689655174
ti,ንሳቶም,4,24,82,0.3003448275862069
ti,ኢኹም,3,23,80,0.30298850574712644
ti,በልዎ,3,23,80,0.305632183908046
ti,ናይ,2,23,78,0.3082758620689655
ti,ዘሎ,2,22,78,0.31080459770114943
ti,እየ,2,22,78,0.31333333333333335
ti,ሰማይ,3,21,80,0.3157471264367816
ti,ኣሎ,2,21,78,0.3181609195402299
ti,እምበኣር,5,20,84,0.32045977011494253
ti,ጐይታይ,4,20,82,0.32275862068965516
ti,እኳ,2,20,78,0.3250574712643678
ti,እዝ,2,19,78,0.3272413793103448
ti,ነዝ,2,19,78,0.3294252873563218
ti,ናብኡ,3,19,80,0.33160919540229883
ti,ብዙኅ,3,19,80,0.33379310344827584
ti,ኢሎም,3,18,80,0.33586206896551724
ti,ባሕሪ,3,18,80,0.33793103448275863
ti,ጽቡቕ,3,18,80,0.34
ti,ኸም,2,18,78,0.34206896551724136
ti,ክሳዕ,3,17,80,0.34402298850574714
ti,እያ,2,17,78,0.34597701149425286
ti,ብዙኃት,4,16,82,0.34781609195402297
ti,ኸምዙይ,4,16,82,0.3496551724137931
ti,ክልተ,3,16,80,0.35149425287356323
ti,እንታይ,4,16,82,0.35333333333333333
ti,እማን,3,16,80,0.35517241379310344
ti,ኣብኡ,3,16,80,0.35701149425287354
ti,እታ,2,15,78,0.358735632183908
ti,ጴጥሮስ,4,15,82,0.3604597701149425
ti,ስለዙይ,4,15,82,0.362183908045977
ti,ኻብ,2,15,78,0.3639080459770115
ti,ቤተ,2,15,78,0.36563218390804597
ti,ከምኡ,3,14,80,0.36724137931034484
ti,ዘለዎ,3,14,80,0.36885057471264365
ti,ዮሓንስ,4,13,82,0.3703448275862069
ti,ነገር,3,13,80,0.3718390804597701
ti,ሓንቲ,3,13,80,0.37333333333333335
ti,ረአየ,3,13,80,0.37482758620689655
ti,ክኸውን,4,13,82,0.3763218390804598
ti,መሊሱ,3,13,80,0.377816091954023
ti,ዝተብሃለ,5,12,84,0.37919540229885057
ti,ገዛ,2,12,78,0.38057471264367815
ti,ሄሮድስ,4,12,82,0.3819540229885057
ti,ዝኾነ,3,12,80,0.38333333333333336
ti,እናበሉ,4,12,82,0.38471264367816094
ti,እንጀራ,4,12,82,0.3860919540229885
ti,ዓሠርተ,4,12,82,0.3874712643678161
ti,ነበረ,3,12,80,0.38885057471264367
ti,ኢኻ,2,12,78,0.39022988505747125
ti,ድኅርዙይ,5,12,84,0.3916091954022988
ti,ኽሳዕ,3,11,80,0.3928735632183908
