CFA,3,by,1,2058,0.9509232264334305,0.9502182693728338,0.9517926507946096,0.9510048084899704
NBC,3,by,1,2058,0.9164237123420796,0.915797909187894,0.9170535951722992,0.9164253220450618
CFA,3,by,5,3570,1.0,1.0,1.0,1.0
NBC,3,by,5,3570,1.0,1.0,1.0,1.0
CFA,3,by,10,3586,1.0,1.0,1.0,1.0
NBC,3,by,10,3586,1.0,1.0,1.0,1.0
CFA,3,by,15,3569,1.0,1.0,1.0,1.0
NBC,3,by,15,3569,1.0,1.0,1.0,1.0
CFA,3,by,20,3549,1.0,1.0,1.0,1.0
NBC,3,by,20,3549,1.0,1.0,1.0,1.0
CFA,3,by,25,3529,1.0,1.0,1.0,1.0
NBC,3,by,25,3529,1.0,1.0,1.0,1.0
