CFA,3,in,1,2058,0.9499514091350826,0.9492929284403651,0.9506373359002163,0.9499646565129858
NBC,3,in,1,2058,0.9198250728862973,0.9189839624616903,0.9202627400527821,0.9196229067078113
CFA,3,in,5,3570,1.0,1.0,1.0,1.0
NBC,3,in,5,3570,0.9988795518207283,0.9989130434782609,0.9987437185929648,0.9988283738594761
CFA,3,in,10,3586,1.0,1.0,1.0,1.0
NBC,3,in,10,3586,1.0,1.0,1.0,1.0
CFA,3,in,15,3569,1.0,1.0,1.0,1.0
NBC,3,in,15,3569,1.0,1.0,1.0,1.0
CFA,3,in,20,3549,1.0,1.0,1.0,1.0
NBC,3,in,20,3549,1.0,1.0,1.0,1.0
CFA,3,in,25,3529,1.0,1.0,1.0,1.0
NBC,3,in,25,3529,1.0,1.0,1.0,1.0
