CFA,6,bl,1,2215,0.9494356659142212,0.9493312458165792,0.9500631947036389,0.9496970792285355
NBC,6,bl,1,2215,0.9051918735891648,0.9058951603219355,0.9066883253904925,0.9062915693163933
CFA,6,bl,5,3633,1.0,1.0,1.0,1.0
NBC,6,bl,5,3633,0.9988989815579411,0.9989151432883842,0.9988453932255079,0.9988802670393149
CFA,6,bl,10,3618,1.0,1.0,1.0,1.0
NBC,6,bl,10,3618,1.0,1.0,1.0,1.0
CFA,6,bl,15,3598,1.0,1.0,1.0,1.0
NBC,6,bl,15,3598,1.0,1.0,1.0,1.0
CFA,6,bl,20,3578,1.0,1.0,1.0,1.0
NBC,6,bl,20,3578,1.0,1.0,1.0,1.0
CFA,6,bl,25,3558,1.0,1.0,1.0,1.0
NBC,6,bl,25,3558,1.0,1.0,1.0,1.0
