CFA,6,in,1,2215,0.9489841986455982,0.9488857101935784,0.9496380246356116,0.9492617183574594
NBC,6,in,1,2215,0.9110609480812641,0.9110638819932921,0.9120603759745691,0.9115618566491596
CFA,6,in,5,3633,1.0,1.0,1.0,1.0
NBC,6,in,5,3633,0.9988989815579411,0.9989151432883842,0.9988453932255079,0.9988802670393149
CFA,6,in,10,3618,1.0,1.0,1.0,1.0
NBC,6,in,10,3618,1.0,1.0,1.0,1.0
CFA,6,in,15,3598,1.0,1.0,1.0,1.0
NBC,6,in,15,3598,1.0,1.0,1.0,1.0
CFA,6,in,20,3578,1.0,1.0,1.0,1.0
NBC,6,in,20,3578,1.0,1.0,1.0,1.0
CFA,6,in,25,3558,1.0,1.0,1.0,1.0
NBC,6,in,25,3558,1.0,1.0,1.0,1.0
