CFA,6,fl,1,2215,0.9711060948081264,0.9710207288564411,0.9717242841526059,0.9713723791100246
NBC,6,fl,1,2215,0.9295711060948081,0.9297935390407787,0.9306495570730116,0.9302213511234675
CFA,6,fl,5,3633,1.0,1.0,1.0,1.0
NBC,6,fl,5,3633,0.9997247453894853,0.9997323340471092,0.9997412008281573,0.9997367674179731
CFA,6,fl,10,3618,1.0,1.0,1.0,1.0
NBC,6,fl,10,3618,1.0,1.0,1.0,1.0
CFA,6,fl,15,3598,1.0,1.0,1.0,1.0
NBC,6,fl,15,3598,1.0,1.0,1.0,1.0
CFA,6,fl,20,3578,1.0,1.0,1.0,1.0
NBC,6,fl,20,3578,1.0,1.0,1.0,1.0
CFA,6,fl,25,3558,1.0,1.0,1.0,1.0
NBC,6,fl,25,3558,1.0,1.0,1.0,1.0
