CFA,9,il,1,2204,0.9460072595281307,0.9457202866663699,0.9462240553637553,0.945972103945727
NBC,9,il,1,2204,0.9101633393829401,0.9113210508464124,0.9109242434912634,0.9111226039649736
CFA,9,il,5,3674,1.0,1.0,1.0,1.0
NBC,9,il,5,3674,0.9994556341861731,0.9994918699186992,0.9994266055045872,0.9994592366462062
CFA,9,il,10,3655,1.0,1.0,1.0,1.0
NBC,9,il,10,3655,1.0,1.0,1.0,1.0
CFA,9,il,15,3635,1.0,1.0,1.0,1.0
NBC,9,il,15,3635,1.0,1.0,1.0,1.0
CFA,9,il,20,3615,1.0,1.0,1.0,1.0
NBC,9,il,20,3615,1.0,1.0,1.0,1.0
CFA,9,il,25,3595,1.0,1.0,1.0,1.0
NBC,9,il,25,3595,1.0,1.0,1.0,1.0
