CFA,9,fl,1,2204,0.9750453720508166,0.9748309107932746,0.9755011663468571,0.9751659233992925
NBC,9,fl,1,2204,0.9355716878402904,0.9357441812465608,0.9359634800691823,0.9358538178107869
CFA,9,fl,5,3674,1.0,1.0,1.0,1.0
NBC,9,fl,5,3674,1.0,1.0,1.0,1.0
CFA,9,fl,10,3655,1.0,1.0,1.0,1.0
NBC,9,fl,10,3655,1.0,1.0,1.0,1.0
CFA,9,fl,15,3635,1.0,1.0,1.0,1.0
NBC,9,fl,15,3635,1.0,1.0,1.0,1.0
CFA,9,fl,20,3615,1.0,1.0,1.0,1.0
NBC,9,fl,20,3615,1.0,1.0,1.0,1.0
CFA,9,fl,25,3595,1.0,1.0,1.0,1.0
NBC,9,fl,25,3595,1.0,1.0,1.0,1.0
