ti,ድማ,2,201,78,0.02318339100346021
ti,ኣብ,2,185,78,0.04452133794694348
ti,እዩ,2,151,78,0.06193771626297578
ti,ኢየሱስ,4,112,82,0.0748558246828143
ti,እቲ,2,107,78,0.08719723183391004
ti,ግና,2,98,78,0.09850057670126874
ti,ናብ,2,95,78,0.10945790080738177
ti,ካብ,2,86,78,0.11937716262975778
ti,እሞ,2,78,78,0.12837370242214532
ti,ምስ,2,73,78,0.13679354094579008
ti,ኸዓ,2,64,78,0.14417531718569782
ti,እዮም,3,63,80,0.15144175317185699
ti,ከም,2,60,78,0.15836216839677048
ti,እንተ,3,58,80,0.16505190311418685
ti,ከዓ,2,56,78,0.17151095732410612
ti,ሰብ,2,55,78,0.17785467128027682
ti,በሎም,3,50,80,0.18362168396770473
ti,ኣለኹ,3,45,80,0.18881199538638985
ti,እቶም,3,44,80,0.19388696655132642
ti,መዛሙርቱ,5,43,84,0.19884659746251443
ti,ሓደ,2,42,78,0.20369088811995387
ti,ሽዑ,2,42,78,0.2085351787773933
ti,ደቀ,2,42,78,0.21337946943483277
ti,ሕዝቢ,3,41,80,0.21810841983852364
ti,በሎ,2,40,78,0.22272202998846596
ti,ሰማያት,4,40,82,0.22733564013840832
ti,ወይ,2,39,78,0.23183391003460208
ti,ነቲ,2,38,78,0.2362168396770473
ti,ንሱ,2,37,78,0.24048442906574394
ti,ደኣ,2,36,78,0.24463667820069204
ti,እብለኩም,5,35,84,0.24867358708189158
ti,እምበር,4,34,82,0.25259515570934254
ti,ኢሉ,2,32,78,0.25628604382929643
ti,ዂሉ,2,31,78,0.2598615916955017
ti,ነቶም,3,31,80,0.26343713956170706
ti,እዙይ,3,31,80,0.26701268742791234
ti,ወዲ,2,30,78,0.2704728950403691
ti,ኣነ,2,30,78,0.27393310265282583
ti,መንግሥተ,5,29,84,0.27727797001153404
ti,እንሆ,3,28,80,0.28050749711649364
ti,እኳ,2,27,78,0.2836216839677047
ti,ኢኹም,3,26,80,0.28662053056516723
ti,ስለ,2,26,78,0.28961937716262975
ti,እየ,2,26,78,0.2926182237600923
ti,ኲሉ,2,25,78,0.2955017301038062
ti,በልዎ,3,24,80,0.29826989619377164
ti,ምድሪ,3,24,80,0.30103806228373703
ti,ምእንቲ,4,24,82,0.3038062283737024
ti,ዘሎ,2,22,78,0.3063437139561707
ti,ንሳቶም,4,22,82,0.30888119953863896
ti,እዝ,2,21,78,0.3113033448673587
ti,ናይ,2,21,78,0.3137254901960784
ti,ጐይታይ,4,20,82,0.3160322952710496
ti,ሰማይ,3,20,80,0.31833910034602075
ti,እንታይ,4,20,82,0.3206459054209919
ti,እማን,3,20,80,0.3229527104959631
ti,ኣሎ,2,20,78,0.32525951557093424
ti,ዮሓንስ,4,19,82,0.32745098039215687
ti,እምበኣር,5,19,84,0.3296424452133795
ti,ክሳዕ,3,19,80,0.33183391003460205
ti,ብዙኅ,3,19,80,0.3340253748558247
ti,እግዚኣብሔር,7,19,88,0.3362168396770473
ti,ኸም,2,19,78,0.3384083044982699
ti,ኢሎም,3,18,80,0.34048442906574394
ti,ክልተ,3,18,80,0.34256055363321797
ti,ባሕሪ,3,18,80,0.34463667820069205
ti,ናብኡ,3,17,80,0.34659746251441753
ti,ጽቡቕ,3,17,80,0.348558246828143
ti,ገዛ,2,16,78,0.35040369088811996
ti,ብዙኃት,4,16,82,0.3522491349480969
ti,ኸምዙይ,4,16,82,0.35409457900807384
ti,ጴጥሮስ,4,16,82,0.3559400230680507
ti,ነዝ,2,16,78,0.35778546712802767
ti,እያ,2,16,78,0.3596309111880046
ti,ከምኡ,3,15,80,0.361361014994233
ti,እታ,2,15,78,0.36309111880046135
ti,ስለዙይ,4,15,82,0.36482122260668975
ti,ዘለዎ,3,15,80,0.3665513264129181
ti,ሓንቲ,3,14,80,0.3681660899653979
ti,ንስኻትኩም,6,14,86,0.36978085351787776
ti,ክኸውን,4,14,82,0.37139561707035756
ti,ኻብ,2,14,78,0.37301038062283737
ti,ኣብኡ,3,14,80,0.37462514417531717
ti,ነገር,3,13,80,0.37612456747404843
ti,መሊሱ,3,13,80,0.3776239907727797
ti,ኣቦኹም,4,13,82,0.37912341407151096
ti,ከምዙይ,4,12,82,0.3805074971164937
ti,ሰዓት,3,12,80,0.38189158016147634
ti,ኽልተ,3,12,80,0.38327566320645906
ti,ነዙይ,3,12,80,0.3846597462514418
ti,ዓሠርተ,4,12,82,0.38604382929642445
ti,ቤተ,2,12,78,0.38742791234140717
ti,ኣቦይ,3,12,80,0.38881199538638983
ti,ዝተብሃለ,5,11,84,0.390080738177624
ti,ኣይኮነን,5,11,84,0.39134948096885813
ti,ጃልባ,3,11,80,0.39261822376009226
ti,እናበሉ,4,11,82,0.39388696655132643
ti,ንስኻ,3,11,80,0.39515570934256056
ti,እንጀራ,4,11,82,0.3964244521337947
ti,ብዘይ,3,11,80,0.39769319492502886
ti,ኢኻ,2,11,78,0.398961937716263
ti,ኽሳዕ,3,10,80,0.40011534025374856
ti,ሰማያዊ,4,10,82,0.40126874279123415
ti,ንሰብ,3,10,80,0.4024221453287197
ti,ኣለዉ,3,10,80,0.4035755478662053
ti,ካብኡ,3,10,80,0.4047289504036909
ti,ብፁዓን,4,10,82,0.40588235294117647
ti,እንተሎ,4,10,82,0.40703575547866205
ti,ረአየ,3,10,80,0.40818915801614764
ti,ንደቀ,3,10,80,0.4093425605536332
ti,ስለምንታይ,6,10,86,0.4104959630911188
ti,ሠለስተ,4,10,82,0.4116493656286044
ti,ተኸተልዎ,5,10,84,0.41280276816608996
ti,በታ,2,10,78,0.41395617070357554
ti,ነበረ,3,10,80,0.4151095732410611
ti,እናበለ,4,10,82,0.4162629757785467
ti,ድኅርዙይ,5,10,84,0.4174163783160323
ti,ቀዳሞት,4,10,82,0.41856978085351787
ti,መን,2,10,78,0.41972318339100345
ti,ሰብኣይ,4,10,82,0.42087658592848903
ti,ኣጋንንቲ,5,9,84,0.4219146482122261
ti,ንሓደ,3,9,80,0.4229527104959631
ti,ልዕሊ,3,9,80,0.4239907727797001
ti,እምበኣርከስ,7,9,88,0.42502883506343714
ti,ዓይንኻ,4,9,82,0.4260668973471742
ti,ዝኾነ,3,9,80,0.42710495963091116
ti,ምልክት,4,9,82,0.4281430219146482
ti,እንተለኹም,6,9,86,0.42918108419838524
ti,እምባ,3,9,80,0.4302191464821223
ti,መንግሥቲ,5,9,84,0.43125720876585927
ti,ሰባት,3,9,80,0.4322952710495963
ti,ኦም,2,9,78,0.43333333333333335
ti,ዝነበሩ,4,9,82,0.43437139561707033
ti,ኣቱም,3,9,80,0.4354094579008074
ti,ፍረ,2,9,78,0.4364475201845444
ti,እወ,2,9,78,0.43748558246828145
ti,ዝብል,3,9,80,0.43852364475201844
ti,እቲኣ,3,9,80,0.4395617070357555
ti,ብዛዕባ,4,9,82,0.4405997693194925
ti,ካልእ,3,8,80,0.44152249134948096
ti,ኢና,2,8,78,0.44244521337946946
ti,ሚእቲ,3,8,80,0.4433679354094579
ti,ኲሎም,3,8,80,0.44429065743944635
ti,ኣገልጋሊ,5,8,84,0.44521337946943484
ti,መዓልቲ,4,8,82,0.4461361014994233
ti,መንገዲ,4,8,82,0.4470588235294118
ti,ገሊኡ,3,8,80,0.44798154555940023
ti,ሰበይቲ,4,8,82,0.4489042675893887
ti,ነታ,2,8,78,0.44982698961937717
ti,ገሊላ,3,8,80,0.4507497116493656
ti,ኦ,1,8,76,0.4516724336793541
ti,መጺኦም,4,8,82,0.45259515570934256
ti,ጐይታ,3,8,80,0.453517877739331
ti,ፈሪሳውያንን,7,8,88,0.4544405997693195
ti,ናብቲ,3,8,80,0.45536332179930794
ti,ነቢይ,3,8,80,0.45628604382929644
ti,ጀመረ,3,8,80,0.4572087658592849
ti,ዓለም,3,8,80,0.4581314878892734
ti,እንተለዉ,5,7,84,0.4589388696655133
ti,ኣምጽኡሉ,5,7,84,0.4597462514417532
ti,ሕግን,3,7,80,0.4605536332179931
ti,ንኣይ,3,7,80,0.461361014994233
ti,የመና,3,7,80,0.4621683967704729
ti,ኸደ,2,7,78,0.4629757785467128
ti,መጥምቕ,4,7,82,0.4637831603229527
ti,ቅድሚ,3,7,80,0.4645905420991926
ti,ማዕዶ,3,7,80,0.46539792387543255
ti,ኣይሁድ,4,7,82,0.46620530565167245
ti,ንምንታይ,5,7,84,0.46701268742791235
ti,እስራኤል,5,7,84,0.46782006920415226
ti,ቐሪቦም,4,7,82,0.46862745098039216
ti,ፍርዲ,3,7,80,0.46943483275663206
ti,ኣብዙይ,4,7,82,0.47024221453287196
ti,መጺኡ,3,7,80,0.47104959630911186
ti,ሃብቲ,3,7,80,0.47185697808535176
ti,እዩሞ,3,7,80,0.4726643598615917
ti,ሰሚዑ,3,7,80,0.4734717416378316
ti,ቓል,2,7,78,0.4742791234140715
ti,ሸውዓተ,4,7,82,0.4750865051903114
ti,ትውልዲ,4,7,82,0.4758938869665513
ti,ዳኅረዎት,5,7,84,0.47670126874279123
ti,ሕማቕ,3,7,80,0.47750865051903113
ti,ፈሪሳውያን,6,7,86,0.47831603229527103
ti,ሰሚዖም,4,7,82,0.47912341407151093
ti,ብመዓልቲ,5,6,84,0.4798154555940023
ti,ሠናይ,3,6,80,0.48050749711649365
ti,ተጠንቀቑ,5,6,84,0.481199538638985
ti,በዓል,3,6,80,0.4818915801614764
ti,ካብቲ,3,6,80,0.4825836216839677
ti,ንኣኻትኩም,6,6,86,0.48327566320645904
ti,በሉ,2,6,78,0.4839677047289504
ti,ዓብዪ,3,6,80,0.48465974625144176
ti,ንሽዑ,3,6,80,0.4853517877739331
ti,እምነት,4,6,82,0.4860438292964245
ti,ጋኔን,3,6,80,0.4867358708189158
ti,ጽሑፍ,3,6,80,0.48742791234140714
ti,ጸዊዑ,3,6,80,0.4881199538638985
ti,ካባኻ,3,6,80,0.48881199538638986
ti,ደው,2,6,78,0.4895040369088812
ti,ዓሣ,2,6,78,0.49019607843137253
ti,ንሳ,2,6,78,0.4908881199538639
ti,ወሰን,3,6,80,0.49158016147635525
ti,በረኻ,3,6,80,0.4922722029988466
ti,ብሰንበት,5,6,84,0.49296424452133797
ti,ዝደሊ,3,6,80,0.4936562860438293
ti,ጸሎት,3,6,80,0.49434832756632063
ti,ኣተወ,3,6,80,0.495040369088812
ti,ኸተማ,3,6,80,0.49573241061130335
ti,ኻብኡ,3,6,80,0.4964244521337947
ti,ሕጊ,2,6,78,0.497116493656286
ti,ቃል,2,6,78,0.4978085351787774
ti,ኣባጊዕ,4,6,82,0.49850057670126874
ti,ኣብቲ,3,6,80,0.4991926182237601
ti,ትመስል,4,6,82,0.49988465974625146
ti,ማይ,2,6,78,0.5005767012687428
ti,ኽፉእ,3,6,80,0.5012687427912341
ti,መምህራን,5,6,84,0.5019607843137255
ti,ይኸውን,4,6,82,0.5026528258362168
ti,የለን,3,6,80,0.5033448673587082
ti,ነበሩ,3,6,80,0.5040369088811996
ti,ሕይወት,4,6,82,0.5047289504036909
ti,ኾይኑ,3,6,80,0.5054209919261823
ti,ከመይ,3,6,80,0.5061130334486735
ti,ኮነ,2,6,78,0.5068050749711649
ti,ቤት,2,6,78,0.5074971164936563
ti,ንእግዚኣብሔር,8,6,90,0.5081891580161476
