CFA,5,by,1,2234,0.94136078782453,0.9417241172982762,0.9415802710862791,0.941652188698813
NBC,5,by,1,2234,0.9100268576544315,0.9103189532185717,0.9103996693115518,0.9103593094759089
CFA,5,by,5,3550,1.0,1.0,1.0,1.0
NBC,5,by,5,3550,1.0,1.0,1.0,1.0
CFA,5,by,10,3532,1.0,1.0,1.0,1.0
NBC,5,by,10,3532,1.0,1.0,1.0,1.0
CFA,5,by,15,3512,1.0,1.0,1.0,1.0
NBC,5,by,15,3512,1.0,1.0,1.0,1.0
CFA,5,by,20,3492,1.0,1.0,1.0,1.0
NBC,5,by,20,3492,1.0,1.0,1.0,1.0
CFA,5,by,25,3472,1.0,1.0,1.0,1.0
NBC,5,by,25,3472,1.0,1.0,1.0,1.0
