CFA,5,fl,1,2234,0.9601611459265891,0.9603871505533418,0.9607763453724735,0.9605817085408055
NBC,5,fl,1,2234,0.9194270367054611,0.9199418707683683,0.9193768069936294,0.9196592520833512
CFA,5,fl,5,3550,1.0,1.0,1.0,1.0
NBC,5,fl,5,3550,0.9997183098591549,0.9996966019417476,0.9997129735935706,0.9997047877006316
CFA,5,fl,10,3532,1.0,1.0,1.0,1.0
NBC,5,fl,10,3532,1.0,1.0,1.0,1.0
CFA,5,fl,15,3512,1.0,1.0,1.0,1.0
NBC,5,fl,15,3512,1.0,1.0,1.0,1.0
CFA,5,fl,20,3492,1.0,1.0,1.0,1.0
NBC,5,fl,20,3492,1.0,1.0,1.0,1.0
CFA,5,fl,25,3472,1.0,1.0,1.0,1.0
NBC,5,fl,25,3472,1.0,1.0,1.0,1.0
