CFA,5,bl,1,2234,0.9409131602506714,0.9413432069034731,0.9411397403219833,0.9412414626169714
NBC,5,bl,1,2234,0.9064458370635631,0.9072542183358401,0.9070215998954316,0.9071378942029807
CFA,5,bl,5,3550,1.0,1.0,1.0,1.0
NBC,5,bl,5,3550,1.0,1.0,1.0,1.0
CFA,5,bl,10,3532,1.0,1.0,1.0,1.0
NBC,5,bl,10,3532,1.0,1.0,1.0,1.0
CFA,5,bl,15,3512,1.0,1.0,1.0,1.0
NBC,5,bl,15,3512,1.0,1.0,1.0,1.0
CFA,5,bl,20,3492,1.0,1.0,1.0,1.0
NBC,5,bl,20,3492,1.0,1.0,1.0,1.0
CFA,5,bl,25,3472,1.0,1.0,1.0,1.0
NBC,5,bl,25,3472,1.0,1.0,1.0,1.0
