CFA,6,by,1,2215,0.8451467268623025,0.8456001546504152,0.8456811633957657,0.8456406570830179
NBC,6,by,1,2215,0.8311512415349888,0.831408415653846,0.8320619898518331,0.8317350743588415
CFA,6,by,2,3425,0.9623357664233577,0.9622649624795725,0.9620335461570042,0.9621492404032138
NBC,6,by,2,3425,0.9588321167883211,0.9585783526941438,0.9585011381104598,0.9585397438473083
CFA,6,by,3,3597,0.9863775368362524,0.9863722348373613,0.9862724180585434,0.9863223239225635
NBC,6,by,3,3597,0.9858215179316097,0.9859880937418386,0.9856884443414817,0.9858382462717581
CFA,6,by,4,3627,0.9953129307968017,0.9953903887076272,0.9951983724587683,0.9952943713220583
NBC,6,by,4,3627,0.9950372208436724,0.9951018911696738,0.9949980231245603,0.995049954436557
CFA,6,by,5,3633,0.9986237269474264,0.9986299685163321,0.9986052382230342,0.9986176032165746
NBC,6,by,5,3633,0.9980732177263969,0.9981406169779925,0.998029821103515,0.9980852159659347
CFA,6,by,10,3618,1.0,1.0,1.0,1.0
NBC,6,by,10,3618,1.0,1.0,1.0,1.0
CFA,6,by,15,3598,1.0,1.0,1.0,1.0
NBC,6,by,15,3598,1.0,1.0,1.0,1.0
CFA,6,by,20,3578,1.0,1.0,1.0,1.0
NBC,6,by,20,3578,1.0,1.0,1.0,1.0
CFA,6,by,25,3558,1.0,1.0,1.0,1.0
NBC,6,by,25,3558,1.0,1.0,1.0,1.0
