CFA,8,fl,1,2142,0.9033613445378151,0.9029898777692895,0.9038773603056227,0.9034334010841845
NBC,8,fl,1,2142,0.8893557422969187,0.8892072538006252,0.8897076597139996,0.8894573863756218
CFA,8,fl,2,3387,0.9811042220253912,0.9809859364650053,0.9808925660031647,0.9809392490122238
NBC,8,fl,2,3387,0.9793327428402716,0.9791378268845797,0.9791749352910138,0.97915638073621
CFA,8,fl,3,3577,0.9952474140341068,0.9952498698523492,0.9952005142363111,0.9952251914324142
NBC,8,fl,3,3577,0.9941291585127201,0.9939961006675669,0.99412206494976,0.9940590788182063
CFA,8,fl,4,3608,0.9991685144124168,0.9991685749294446,0.9991512890103827,0.9991599318951502
NBC,8,fl,4,3608,0.9983370288248337,0.9982727281007295,0.99831804168696,0.998295384379638
CFA,8,fl,5,3611,1.0,1.0,1.0,1.0
NBC,8,fl,5,3611,1.0,1.0,1.0,1.0
CFA,8,fl,10,3592,1.0,1.0,1.0,1.0
NBC,8,fl,10,3592,1.0,1.0,1.0,1.0
CFA,8,fl,15,3572,1.0,1.0,1.0,1.0
NBC,8,fl,15,3572,1.0,1.0,1.0,1.0
CFA,8,fl,20,3552,1.0,1.0,1.0,1.0
NBC,8,fl,20,3552,1.0,1.0,1.0,1.0
CFA,8,fl,25,3532,1.0,1.0,1.0,1.0
NBC,8,fl,25,3532,1.0,1.0,1.0,1.0
