CFA,5,il,1,2234,0.8616830796777082,0.8616681254522708,0.8618733180482179,0.8617707095358582
NBC,5,il,1,2234,0.8513876454789615,0.8531152742197358,0.8517852030034941,0.8524497197867733
CFA,5,il,2,3369,0.9465716829919858,0.9462237593666987,0.9467687649027848,0.9464961836793252
NBC,5,il,2,3369,0.9525081626595429,0.9529146071948734,0.9518119527992746,0.9523629608313885
CFA,5,il,3,3518,0.973564525298465,0.9732350622617475,0.9734582431866403,0.9733466399307752
NBC,5,il,3,3518,0.980955088118249,0.98114459850033,0.9807106714584163,0.980927586990951
CFA,5,il,4,3547,0.9890047927826332,0.9888400296475944,0.9888117819775173,0.988825905610819
NBC,5,il,4,3547,0.9932337186354666,0.9933106143554785,0.9931091010263309,0.9932098474695951
CFA,5,il,5,3550,0.9940845070422535,0.993883563020444,0.9940497046776855,0.9939666269064147
NBC,5,il,5,3550,0.9966197183098592,0.9966841748208287,0.9964806389369125,0.9965823964866402
CFA,5,il,10,3532,0.9994337485843715,0.999390243902439,0.9994517543859649,0.9994209981977691
NBC,5,il,10,3532,1.0,1.0,1.0,1.0
CFA,5,il,15,3512,1.0,1.0,1.0,1.0
NBC,5,il,15,3512,1.0,1.0,1.0,1.0
CFA,5,il,20,3492,1.0,1.0,1.0,1.0
NBC,5,il,20,3492,1.0,1.0,1.0,1.0
CFA,5,il,25,3472,1.0,1.0,1.0,1.0
NBC,5,il,25,3472,1.0,1.0,1.0,1.0
