CFA,10,il,1,2133,0.8823253633380216,0.8823440117140082,0.8821189403928098,0.882231461698588
NBC,10,il,1,2133,0.8762306610407876,0.8760940577033848,0.8760980043432172,0.8760960310188562
CFA,10,il,2,3349,0.9668557778441326,0.9665819635815739,0.9666978792435819,0.9666399179375402
NBC,10,il,2,3349,0.9659599880561361,0.9663841544087802,0.9651633817795113,0.9657733823190653
CFA,10,il,3,3546,0.9861816130851664,0.9859453602131197,0.9861213945434639,0.9860333695215381
NBC,10,il,3,3546,0.9873096446700508,0.987568790397338,0.9869569982021357,0.9872627995200961
CFA,10,il,4,3578,0.9946897708216881,0.9945092961408037,0.9946830073110109,0.9945961441410271
NBC,10,il,4,3578,0.9935718278367803,0.9937075132146997,0.9932980611544813,0.9935027449977463
CFA,10,il,5,3585,0.997768479776848,0.9976470824089172,0.9978060732374818,0.9977265714892789
NBC,10,il,5,3585,0.9955369595536959,0.9956136984262115,0.9952445733691069,0.9954291016779184
CFA,10,il,10,3571,1.0,1.0,1.0,1.0
NBC,10,il,10,3571,0.9977597311677401,0.9977703455964325,0.9975786924939467,0.9976745098410575
CFA,10,il,15,3551,1.0,1.0,1.0,1.0
NBC,10,il,15,3551,1.0,1.0,1.0,1.0
CFA,10,il,20,3531,1.0,1.0,1.0,1.0
NBC,10,il,20,3531,1.0,1.0,1.0,1.0
CFA,10,il,25,3511,1.0,1.0,1.0,1.0
NBC,10,il,25,3511,1.0,1.0,1.0,1.0
