CFA,10,by,1,2133,0.8715424285044538,0.8720450961795628,0.8709713234442563,0.8715078790669223
NBC,10,by,1,2133,0.8607594936708861,0.8601794918646788,0.8603254771252655,0.8602524783015298
CFA,10,by,2,3349,0.9758136757240967,0.9755758120111543,0.9756454094036948,0.9756106094662027
NBC,10,by,2,3349,0.9722305165721111,0.9721374797234663,0.9719343475016081,0.9720359030000951
CFA,10,by,3,3546,0.9929498025944726,0.9928244546478742,0.9929571942240625,0.9928908199994798
NBC,10,by,3,3546,0.9898477157360406,0.9897144191375887,0.9898012941182046,0.9897578547215561
CFA,10,by,4,3578,0.9988820570150923,0.998859341308033,0.9988743345018388,0.9988668378486733
NBC,10,by,4,3578,0.9972051425377306,0.9972105495287944,0.997130239685455,0.9971703929901315
CFA,10,by,5,3585,1.0,1.0,1.0,1.0
NBC,10,by,5,3585,0.999721059972106,0.9997362869198312,0.9997203579418344,0.9997283223673825
CFA,10,by,10,3571,1.0,1.0,1.0,1.0
NBC,10,by,10,3571,1.0,1.0,1.0,1.0
CFA,10,by,15,3551,1.0,1.0,1.0,1.0
NBC,10,by,15,3551,1.0,1.0,1.0,1.0
CFA,10,by,20,3531,1.0,1.0,1.0,1.0
NBC,10,by,20,3531,1.0,1.0,1.0,1.0
CFA,10,by,25,3511,1.0,1.0,1.0,1.0
NBC,10,by,25,3511,1.0,1.0,1.0,1.0
